wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,box_office_revenue,runtime,languages,countries,genres,imdb_id,averageRating,numVotes,lead_actor_1,lead_actor_2,adjusted_box_office
1238514,/m/04l5bx,christmas with the kranks,2004-11-24,96572480.0,98.0,"['English', 'Spanish']",['United States of America'],"['Holiday Film', 'Christmas movie', 'Comedy', 'Film adaptation', 'Family Film', 'Slapstick']",tt0388419,5.5,58245.0,Tim Allen,Jamie Lee Curtis,151504929.26170713
34137688,/m/0hhggp1,chasing mavericks,2012-10-25,2200000.0,117.0,['English'],['United States of America'],"['Sports', 'Drama']",tt1629757,7.1,35009.0,Jonny Weston,Gerard Butler,2951759.7684740615
639319,/m/02zj44,you got served,2004-01-30,48631561.0,94.0,['English'],['United States of America'],"['Dance', 'Hip hop movies', 'Comedy-drama', 'Sports', 'Musical', 'Drama', 'Comedy', 'Family Film', 'Musical Drama', 'Teen']",tt0365957,3.9,28839.0,Omarion,Jarell Houston,76294211.44814129
481649,/m/02fqxm,basic instinct,1992-03-20,352927224.0,127.0,['English'],"['United States of America', 'France']","['LGBT', 'Thriller', 'Mystery', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Crime Thriller']",tt0103772,7.1,224578.0,Michael Douglas,Sharon Stone,738744027.4957894
1584494,/m/05dcnp,the assassination of richard nixon,2004-05-17,3537961.0,101.0,['English'],"['United States of America', 'Mexico']","['Period piece', 'Drama', 'Psychological thriller', 'Docudrama', 'Political drama']",tt0364961,6.9,26245.0,Sean Penn,Naomi Watts,5550427.316722928
1232088,/m/04kld8,project x,1987-04-17,21589395.0,108.0,"['English', 'American']",['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Drama', 'Comedy']",tt0093793,6.2,13013.0,Matthew Broderick,Helen Hunt,56313124.900363356
797798,/m/03cwwl,resident evil: apocalypse,2004-09-10,129394835.0,96.0,['English'],"['France', 'Canada', 'United Kingdom', 'Germany']","['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Doomsday film', 'Sci-Fi Horror', 'Zombie Film', 'Action']",tt0318627,6.1,213120.0,Milla Jovovich,Sienna Guillory,202997327.22516048
277149,/m/01pgp6,there's something about mary,1998-07-15,369884651.0,119.0,['English'],['United States of America'],"['Romantic comedy', 'Gross-out film', 'Comedy', 'Gross out', 'Romance Film', 'Slapstick']",tt0129387,7.1,334312.0,Cameron Diaz,Matt Dillon,657958402.8281255
3936140,/m/0b7l4x,smokin' aces,2006-12-09,57103895.0,109.0,['English'],"['United States of America', 'France', 'United Kingdom']","['Thriller', 'Ensemble Film', 'Gangster Film', 'Action/Adventure', 'Crime Fiction', 'Comedy', 'Black comedy', 'Drama', 'Crime Thriller', 'Action Thrillers', 'Action']",tt0475394,6.6,153740.0,Jeremy Piven,Ryan Reynolds,85519341.77269112
914988,/m/03phtz,daylight,1996-12-06,159212469.0,115.0,['English'],['United States of America'],"['Disaster', 'Action/Adventure', 'Action', 'Thriller']",tt0116040,5.9,77825.0,Sylvester Stallone,Amy Brenneman,296677626.18017083
1172681,/m/04dbz3,riding the bullet,2004-10-15,264505.0,98.0,['English'],"['United States of America', 'Canada', 'Germany']","['Road movie', 'Horror', 'Psychological thriller', 'Film adaptation']",tt0355954,5.2,11007.0,Jonathan Jackson,David Arquette,414960.98385759426
3388805,/m/099058,no man's land,1987-10-23,2877571.0,107.0,['English'],['United States of America'],"['Crime Fiction', 'Crime Thriller', 'Action', 'Drama']",tt0093638,6.1,5617.0,Charlie Sheen,D.B. Sweeney,7505769.158082636
29437721,/m/0ds58fy,dark horse,2011-09-05,166228.0,86.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']",tt1690455,5.9,6481.0,Jordan Gelber,Selma Blair,227713.22289662645
415156,/m/025n07,xxx,2002-08-09,277448382.0,124.0,"['English', 'Czech', 'German', 'Russian', 'Spanish']",['United States of America'],"['Crime Fiction', 'Thriller', 'Action', 'Adventure', 'Action/Adventure']",tt0295701,5.8,188310.0,Vin Diesel,Asia Argento,449305058.5144978
14517173,/m/03d62xv,jaagruti,1992-07-03,2000000.0,149.0,['Hindi'],['India'],['Musical'],tt0107249,4.6,1193.0,Salman Khan,Karisma Kapoor,4186381.6518489337
4543239,/m/0c80lf,baby boom,1987-10-07,26712476.0,110.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy of manners', 'Comedy', 'Romance Film', 'Family Film', 'Domestic Comedy']",tt0092605,6.3,19568.0,Diane Keaton,Sam Shepard,69676014.42217155
18935792,/m/04jb_n0,relentless,1989-08-30,6985999.0,93.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Crime Thriller']",tt0098184,5.9,1936.0,Judd Nelson,Robert Loggia,16702477.116950639
442300,/m/028_x9,for a few dollars more,1965-12-18,15000000.0,132.0,['Italian'],"['Spain', 'Italy', 'Germany']","['Crime Fiction', 'Adventure', 'World cinema', 'Spaghetti Western', 'Action/Adventure', 'Western', 'Action']",tt0059578,8.2,281242.0,Clint Eastwood,Lee Van Cleef,141412495.93168274
1755731,/m/05tgks,maid in manhattan,2002-12-13,154906693.0,105.0,"['French', 'English', 'Spanish']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",tt0252076,5.4,97836.0,Jennifer Lopez,Ralph Fiennes,250858773.30022544
591309,/m/02t4w7,a bronx tale,1993-09-14,17287898.0,121.0,"['Italian', 'English']",['United States of America'],"['Crime Fiction', 'Gangster Film', 'Indie', 'Period piece', 'Drama', 'Coming of age']",tt0106489,7.8,167216.0,Robert De Niro,Chazz Palminteri,35030851.3970164
25526521,/m/09rwjll,i ought to be in pictures,1982-03-26,6968359.0,107.0,"['English', 'Spanish']",['United States of America'],"['Drama', 'Comedy']",tt0084109,6.1,1130.0,Walter Matthau,Ann-Margret,22412519.88156357
1369060,/m/04x8lh,roller boogie,1979-12-19,13253715.0,103.0,['English'],['United States of America'],"['Romantic comedy', 'Dance', 'Comedy-drama', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Teen']",tt0079822,4.7,2140.0,Linda Blair,Jim Bray,56811658.073984005
1055920,/m/04247r,silent fall,1994-10-28,3180674.0,101.0,['English'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Psychological thriller']",tt0111187,5.9,5014.0,Richard Dreyfuss,Linda Hamilton,6269523.654288326
1983207,/m/06bvb7,angel eyes,2001-05-18,29715606.0,103.0,['English'],['United States of America'],"['Crime Fiction', 'Romantic drama', 'Romance Film', 'Drama']",tt0225071,5.7,25932.0,Jennifer Lopez,Jim Caviezel,49276931.890151486
6667912,/m/0ggp0z,the wild life,1984-09-28,9500000.0,96.0,['English'],['United States of America'],"['Drama', 'Ensemble Film', 'Buddy film', 'Comedy', 'Teen']",tt0088402,6.0,3270.0,Chris Penn,Ilan Mitchell-Smith,27980865.115497164
3037944,/m/08mc_x,the guardian,2006-09-28,94973540.0,138.0,['English'],['United States of America'],"['Action', 'Drama', 'Adventure']",tt0406816,6.9,99684.0,Kevin Costner,Ashton Kutcher,142233285.9540028
1374201,/m/04xnsh,saving silverman,2001-02-09,26086706.0,93.0,"['English', 'Thai']","['United States of America', 'Australia']","['Crime Fiction', 'Romantic comedy', 'Buddy film', 'Screwball comedy', 'Gross-out film', 'Comedy', 'Black comedy', 'Gross out', 'Romance Film']",tt0239948,5.9,43393.0,Jason Biggs,Steve Zahn,43259182.895358294
10603823,/m/02qjzmg,the first power,1990-04-06,22424195.0,98.0,['English'],['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Slasher']",tt0099578,5.7,5077.0,Lou Diamond Phillips,Tracy Griffith,51059896.31868226
3911312,/m/0b6ft5,the game,1997-09-12,109423648.0,129.0,"['German', 'English', 'Cantonese']",['United States of America'],"['Thriller', 'Adventure', 'Psychological thriller', 'Mystery', 'Suspense', 'Action']",tt0119174,7.7,441515.0,Michael Douglas,Deborah Kara Unger,199121864.80295512
694405,/m/033dbw,beloved,1998-10-16,22900000.0,172.0,['English'],['United States of America'],"['Costume drama', 'Drama']",tt0120603,6.1,9697.0,Oprah Winfrey,Danny Glover,40734989.635360874
1843039,/m/06093b,100 rifles,1969-03-26,3500000.0,110.0,['English'],['United States of America'],"['Action/Adventure', 'Indian Western', 'Action', 'Drama', 'Western']",tt0063970,6.0,4019.0,Jim Brown,Raquel Welch,28105253.617547717
617063,/m/02x18l,murder by numbers,2002-04-19,56714147.0,120.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Psychological thriller', 'Drama', 'Suspense', 'Crime Thriller']",tt0264935,6.2,63581.0,Sandra Bullock,Ben Chaplin,91843942.11545566
5791363,/m/0f4rvf,tideland,2005-09-09,566611.0,120.0,['English'],"['Canada', 'United Kingdom']","['Thriller', 'Drama', 'Fantasy', 'Indie', 'Childhood Drama']",tt0410764,6.3,35061.0,Jeff Bridges,Jennifer Tilly,869776.1291974116
2198959,/m/06v9_x,national security,2003-01-17,50097949.0,88.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Buddy film', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Comedy', 'Action']",tt0271668,5.6,55462.0,Martin Lawrence,Steve Zahn,80009416.46471997
1934018,/m/0676by,grumpy old men,1993-12-25,70200000.0,104.0,['English'],['United States of America'],"['Romantic comedy', 'Buddy film', 'Drama', 'Comedy', 'Romance Film', 'Slapstick']",tt0107050,7.0,54587.0,Jack Lemmon,Walter Matthau,142247817.9863481
1851374,/m/060_dp,the war,1994-11-04,16480770.0,126.0,['English'],['United States of America'],"['Period piece', 'Drama']",tt0111667,6.7,13794.0,Elijah Wood,Kevin Costner,32485749.04434891
30006,/m/07cyl,the silence of the lambs,1991-02-14,272742922.0,118.0,['English'],['United States of America'],"['Thriller', 'LGBT', 'Horror', 'Psychological thriller', 'Crime Fiction', 'Suspense', 'Drama', 'Crime Thriller']",tt0102926,8.6,1590611.0,Jodie Foster,Anthony Hopkins,592026392.5063831
2216309,/m/06wn0b,hush,1998-03-06,13583690.0,96.0,['English'],['United States of America'],"['Thriller', 'Mystery']",tt0118744,5.5,13557.0,Jessica Lange,Gwyneth Paltrow,24162946.347596295
1047463,/m/041cpw,romeo must die,2000-03-22,91036760.0,115.0,"['Chinese language', 'English']",['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Thriller']",tt0165929,6.1,74533.0,Jet Li,Aaliyah,154889943.6811953
4633684,/m/0cdnx1,8 seconds,1994-02-25,19623396.0,105.0,['English'],['United States of America'],"['Biography', 'Indie', 'Sports', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Biographical film']",tt0109021,6.6,5904.0,Luke Perry,Stephen Baldwin,38680275.123909876
9544391,/m/02pjg9_,evening,2007-06-09,20016753.0,117.0,['English'],"['United States of America', 'Germany']","['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",tt0765447,6.4,14167.0,Vanessa Redgrave,Toni Collette,29303305.573811106
99304,/m/0pc62,pearl harbor,2001-05-21,449220945.0,184.0,"['French', 'Japanese', 'English']",['United States of America'],"['Action/Adventure', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Action', 'Airplanes and airports']",tt0213149,6.2,356887.0,Ben Affleck,Kate Beckinsale,744936176.3106729
479457,/m/02fhm6,eraser,1996-06-21,242295562.0,115.0,['English'],['United States of America'],"['Action/Adventure', 'Action Thrillers', 'Action', 'Thriller', 'Chase Movie']",tt0116213,6.2,119885.0,Arnold Schwarzenegger,Vanessa Williams,451495241.6707412
856716,/m/03hq61,shampoo,1975-02-11,60000000.0,110.0,['English'],['United States of America'],"['Parody', 'Romantic comedy', 'Sex comedy', 'Ensemble Film', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'New Hollywood']",tt0073692,6.4,14656.0,Warren Beatty,Julie Christie,343352790.35030234
5096064,/m/0d2gyb,turistas,2006-12-01,14690987.0,96.0,"['Portuguese', 'English']",['United States of America'],"['Thriller', 'Mystery', 'Horror']",tt0454970,5.4,41276.0,Josh Duhamel,Melissa George,22001363.273576383
3374727,/m/09896k,blue collar,1978-02-10,6521083.0,114.0,['English'],['United States of America'],"['Crime Fiction', 'Drama']",tt0077248,7.5,11255.0,Richard Pryor,Harvey Keitel,30691767.882404346
2899225,/m/08b3lp,the associate,1996-10-25,12844057.0,114.0,['English'],['United States of America'],['Comedy'],tt0115580,6.1,9244.0,Whoopi Goldberg,Dianne Wiest,23933705.47681668
4380331,/m/0b_515,shoot to kill,1988-02-12,29300090.0,110.0,['English'],['United States of America'],"['Thriller', 'Crime Thriller', 'Action', 'Adventure', 'Action/Adventure']",tt0096098,6.8,15245.0,Sidney Poitier,Tom Berenger,73204471.7546232
616786,/m/02x09x,kiss of death,1995-04-21,14942422.0,100.0,['English'],['United States of America'],"['Thriller', 'Heist', 'Gangster Film', 'Drama', 'Crime Thriller', 'Neo-noir']",tt0113552,5.9,20486.0,David Caruso,Samuel L. Jackson,28595596.429872617
9264341,/m/02825nf,pineapple express,2008-08-06,101624843.0,112.0,"['Korean', 'English', 'Cantonese']",['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Buddy film', 'Action Comedy', 'Cult', 'Thriller', 'Comedy', 'Stoner film', 'Action']",tt0910936,6.9,361803.0,Seth Rogen,James Franco,145427734.1847348
12732451,/m/02x2jl_,state of play,2009-04-17,91445389.0,127.0,"['English', 'Cantonese']","['United States of America', 'France', 'United Kingdom']","['Thriller', 'Mystery', 'Drama', 'Political thriller', 'Crime Thriller', 'Political drama']",tt0473705,7.1,162571.0,Russell Crowe,Rachel McAdams,128673231.75427729
29679260,/m/0fphf3v,new year's eve,2011-12-08,142044638.0,118.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy']",tt1598822,5.6,90402.0,Sarah Jessica Parker,Jessica Biel,194584801.08143404
2305752,/m/072hxn,the players club,1998-04-08,23261485.0,90.0,['English'],['United States of America'],"['Drama', 'Comedy-drama', 'Comedy']",tt0119905,5.8,7475.0,LisaRaye McCoy,Dick Anthony Williams,41378006.56672936
16718585,/m/04043ls,armored,2009-12-04,22942221.0,88.0,['English'],['United States of America'],"['Thriller', 'Crime Thriller', 'Action', 'Drama', 'Heist']",tt0913354,5.7,32148.0,Columbus Short,Matt Dillon,32282105.76796658
74381,/m/0jvqw,the hospital,1971-12-14,14142409.0,103.0,['English'],['United States of America'],"['Parody', 'Black comedy', 'Satire', 'Comedy', 'Medical fiction']",tt0067217,7.1,7513.0,George C. Scott,Diana Rigg,102038228.70653519
448331,/m/029p20,class action,1991-03-15,28277918.0,110.0,['English'],['United States of America'],"['Drama', 'Courtroom Drama']",tt0101590,6.4,8468.0,Gene Hackman,Mary Elizabeth Mastrantonio,61381148.43959659
10506215,/m/02qg4xb,i capture the castle,2003-05-09,6586341.0,113.0,['English'],['United Kingdom'],"['Romantic comedy', 'Period piece', 'Coming of age', 'Comedy', 'Romantic drama', 'Drama', 'Romance Film']",tt0300015,6.8,8106.0,Romola Garai,Rose Byrne,10518779.921462657
8360654,/m/0270qwm,balls of fury,2007-08-29,40990563.0,90.0,"['Standard Mandarin', 'English']",['United States of America'],"['Sports', 'Crime Fiction', 'Romance Film', 'Action', 'Comedy']",tt0424823,5.4,45371.0,Dan Fogler,Christopher Walken,60007684.22488679
901421,/m/03n785,avp: alien vs. predator,2004-08-12,172544654.0,109.0,"['Italian', 'English']","['United States of America', 'Czech Republic', 'United Kingdom', 'Germany']","['Monster movie', 'Thriller', 'Science Fiction', 'Horror', 'Action/Adventure', 'Action']",tt0370263,5.7,219610.0,Sanaa Lathan,Lance Henriksen,270691667.01275283
13594438,/m/03hfzd3,when did you last see your father?,2007-10-05,2710161.0,92.0,['English'],"['Ireland', 'United Kingdom']","['Biography', 'Indie', 'Slice of life story', 'Family Drama', 'Coming of age', 'Film adaptation', 'Drama']",tt0829098,6.8,4725.0,Jim Broadbent,Colin Firth,3967510.4117648597
90039,/m/0mdlf,flirting with disaster,1996-03-22,14702438.0,92.0,['English'],['United States of America'],"['Romantic comedy', 'LGBT', 'Sex comedy', 'Indie', 'Road movie', 'Screwball comedy', 'Cult', 'Comedy', 'Romance Film', 'Comedy of Errors']",tt0116324,6.7,20222.0,Ben Stiller,Patricia Arquette,27396625.605379798
5579814,/m/0dtknf,bad company,1995-01-20,3674841.0,108.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Crime Thriller', 'Action']",tt0112443,5.4,3391.0,Ellen Barkin,Laurence Fishburne,7032612.9311532965
2399430,/m/079cts,at first sight,1999-01-15,22365133.0,128.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']",tt0132512,6.0,14499.0,Val Kilmer,Mira Sorvino,38965286.235708095
1759292,/m/05trlj,shabd,2005-02-04,3100000.0,120.0,['Hindi'],['India'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",tt0409527,5.1,1547.0,Sanjay Dutt,Aishwarya Rai Bachchan,4758654.527554134
1503907,/m/056glj,the way of the gun,2000-09-08,13069740.0,119.0,"['English', 'Spanish']",['United States of America'],"['Crime Fiction', 'Thriller', 'Cult', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",tt0202677,6.6,35672.0,Ryan Phillippe,Benicio Del Toro,22236855.667181756
3300211,/m/0946bb,assassins,1995-10-06,30303072.0,133.0,"['English', 'German', 'Spanish']","['France', 'United States of America']","['Thriller', 'Crime Fiction', 'Chase Movie', 'Action Thrillers', 'Action/Adventure', 'Crime Thriller', 'Action']",tt0112401,6.3,89276.0,Sylvester Stallone,Antonio Banderas,57991563.71687085
1617626,/m/05h12k,clear and present danger,1994-08-03,215887717.0,141.0,['English'],['United States of America'],"['Thriller', 'Action Thrillers', 'Film adaptation', 'War film', 'Action/Adventure', 'Political thriller', 'Action']",tt0109444,6.9,110331.0,Harrison Ford,Willem Dafoe,425542871.8572869
2531044,/m/07l9r8,ode to billy joe,1976-06-04,27000000.0,105.0,['English'],['United States of America'],"['LGBT', 'Indie', 'Period piece', 'Coming of age', 'Drama', 'Romantic drama', 'Romance Film']",tt0074995,6.6,2273.0,Robby Benson,Glynnis O'Connor,145078643.80998692
1002717,/m/03y9n_,foul play,1978-07-14,44999621.0,116.0,['English'],['United States of America'],"['Albino bias', 'Thriller', 'Comedy film', 'Action/Adventure', 'Mystery', 'Comedy', 'Romance Film', 'Action', 'Romantic comedy']",tt0077578,6.8,17448.0,Goldie Hawn,Chevy Chase,211792722.5474922
10980875,/m/02qx3dx,my tutor friend,2003-01-30,17703856.0,110.0,['Korean'],['South Korea'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Comedy film']",tt0348591,6.5,2578.0,Kim Ha-neul,Kwon Sang-woo,28274115.32826287
1665678,/m/05lv2p,deliver us from eva,2003-02-07,22573594.0,106.0,['English'],['United States of America'],"['Romantic comedy', 'Family Drama', 'Comedy-drama', 'Drama', 'Comedy', 'Romance Film']",tt0301181,6.0,7841.0,Gabrielle Union,LL Cool J,36051377.741062894
1716921,/m/05qr83,amazon women on the moon,1987-09-18,548696.0,85.0,['English'],['United States of America'],"['Parody', 'Cult', 'Science Fiction', 'Comedy', 'Absurdism']",tt0092546,6.2,12799.0,Rosanna Arquette,Michelle Pfeiffer,1431202.0499106052
706990,/m/034fs1,saved!,2004-01-21,10156933.0,92.0,['English'],['United States of America'],"['LGBT', 'Parody', 'Indie', 'Comedy-drama', 'Satire', 'Coming of age', 'Comedy', 'Drama', 'Black comedy', 'Teen']",tt0332375,6.7,49573.0,Jena Malone,Mandy Moore,15934409.219695907
14149346,/m/03cw411,the reader,2008-12-10,108901967.0,119.0,"['Greek', 'Latin', 'English', 'German']","['United States of America', 'Germany']","['Tragedy', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film', 'Courtroom Drama']",tt0976051,7.6,264334.0,Kate Winslet,Ralph Fiennes,155841483.65248403
594295,/m/02thnm,fear,1996-04-12,20831000.0,97.0,['English'],['United States of America'],"['Thriller', 'Drama']",tt0116287,6.2,56905.0,Mark Wahlberg,Reese Witherspoon,38816630.81902924
939561,/m/03rvz7,suspect zero,2004-08-27,11416075.0,99.0,['English'],['United States of America'],"['Thriller', 'Supernatural', 'Psychological thriller', 'Mystery', 'Crime Thriller', 'Slasher']",tt0324127,5.8,21658.0,Aaron Eckhart,Ben Kingsley,17909777.561074782
509792,/m/02jxrw,frida,2002-08-29,25885000.0,120.0,"['French', 'English', 'Russian', 'Spanish']","['Mexico', 'United States of America', 'Canada']","['Biography', 'Period piece', 'Drama', 'Romantic drama', 'Biographical film', 'Political drama', 'Romance Film']",tt0120679,7.3,96751.0,Salma Hayek,Alfred Molina,41918649.3567217
3492280,/m/09gg0t,drive me crazy,1999-10-01,22593409.0,91.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy-drama', 'Comedy', 'Teen']",tt0164114,5.8,21739.0,Melissa Joan Hart,Adrian Grenier,39362996.35353939
3226241,/m/08_nnl,in the mix,2005-11-23,10223896.0,95.0,['English'],['United States of America'],"['Romantic comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Romance Film', 'Action']",tt0426615,3.0,8673.0,Usher,Chazz Palminteri,15694189.996658906
15314660,/m/03m4mm7,three wishes,1995-10-27,7025496.0,115.0,['English'],['United States of America'],"['Period piece', 'Fantasy', 'Comedy', 'Drama', 'Romantic drama', 'Family Film', 'Romance Film']",tt0114663,6.1,3305.0,Patrick Swayze,Mary Elizabeth Mastrantonio,13444824.96449935
5527808,/m/0dq_ss,the joy luck club,1993-09-08,32861136.0,139.0,"['Standard Mandarin', 'Mandarin Chinese', 'English', 'Cantonese']",['United States of America'],"['Ensemble Film', 'Family Drama', 'Drama', 'Film adaptation']",tt0107282,7.7,18738.0,Tamlyn Tomita,Rosalind Chao,66587249.18166141
9422274,/m/028870d,unlawful entry,1992-06-26,57138719.0,112.0,['English'],['United States of America'],"['Thriller', 'Mystery', 'Crime Thriller', 'Psychological thriller', 'Suspense']",tt0105699,6.4,19905.0,Kurt Russell,Ray Liotta,119602242.41587603
7238599,/m/0kv1jb,rich and famous,1981-09-23,14492125.0,117.0,['English'],['United States of America'],['Drama'],tt0082992,5.8,2103.0,Jacqueline Bisset,Candice Bergen,50060654.5422762
213416,/m/01f86c,the replacements,2000-08-11,50054511.0,114.0,"['English', 'American']",['United States of America'],"['Sports', 'Action/Adventure', 'Action', 'Comedy-drama', 'Comedy']",tt0191397,6.6,70601.0,Keanu Reeves,Gene Hackman,85162745.13481994
839705,/m/03fygl,the big hit,1998-04-24,27007143.0,91.0,['English'],['United States of America'],"['Crime Fiction', 'Caper story', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Action']",tt0120609,6.1,32048.0,Mark Wahlberg,Lou Diamond Phillips,48040859.83343707
4306582,/m/0bw7hb,the public eye,1992-10-16,3067917.0,99.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Period piece', 'Drama', 'Gangster Film']",tt0105187,6.5,4630.0,Joe Pesci,Barbara Hershey,6421735.719097713
5337946,/m/0dg921,until september,1984-09-21,4100000.0,96.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama']",tt0088330,5.7,840.0,Karen Allen,Thierry Lhermitte,12075952.31300404
2617441,/m/07s1nx,the cowboys,1972-01-13,7500000.0,134.0,['English'],['United States of America'],"['Action/Adventure', 'Western', 'Action']",tt0068421,7.4,16312.0,John Wayne,Roscoe Lee Browne,52536792.77483182
2502451,/m/07jc4b,revolver,2005-09-11,6735963.0,115.0,"['Standard Cantonese', 'English', 'Cantonese']","['France', 'Isle of Man', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Drama', 'Gangster Film', 'Crime Thriller']",tt0365686,6.3,104589.0,Jason Statham,Ray Liotta,10340038.976576494
470185,/m/02dcrt,three days of the condor,1975-09-24,41509797.0,118.0,"['French', 'English']",['United States of America'],"['Thriller', 'Mystery', 'Suspense', 'Political thriller', 'New Hollywood', 'Spy']",tt0073802,7.4,64319.0,Robert Redford,Faye Dunaway,237541743.78041014
1290721,/m/04qgzk,dreamscape,1984-08-15,12145169.0,99.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Stop motion', 'Psychological thriller', 'Satire']",tt0087175,6.3,18676.0,Dennis Quaid,Max von Sydow,35771824.79935974
16189113,/m/03wccpk,the slammin' salmon,2009-12-11,60421.0,99.0,['English'],['United States of America'],"['Gross out', 'Gross-out film', 'Indie', 'Comedy', 'Slapstick']",tt1135525,6.4,15766.0,Michael Clarke Duncan,Jay Chandrasekhar,85018.6698404792
29892611,/m/04j373n,cousin bette,1998-06-12,1161063.0,108.0,['English'],"['United States of America', 'United Kingdom']","['Romance Film', 'Period piece', 'Drama', 'Comedy', 'World cinema']",tt0118894,6.2,2869.0,Jessica Lange,Elisabeth Shue,2065322.675589563
1139763,/m/049r46,the hunger,1983-04-29,5979292.0,96.0,['English'],['United Kingdom'],"['Thriller', 'LGBT', 'Erotic Drama', 'Horror', 'Erotica', 'Cult', 'Erotic thriller', 'Romance Film']",tt0085701,6.6,29828.0,Catherine Deneuve,David Bowie,18491689.58790314
9331521,/m/0284wd7,suture,1993-09-14,102780.0,96.0,['English'],['United States of America'],"['Thriller', 'Mystery', 'Drama', 'Psychological thriller', 'Indie']",tt0108260,6.5,2179.0,Dennis Haysbert,Mel Harris,208265.3950518071
1343628,/m/04v9nx,don't move,2004-03-12,11837022.0,125.0,['Italian'],"['Spain', 'Italy', 'United Kingdom']","['Romantic drama', 'Romance Film', 'Melodrama', 'Drama', 'World cinema']",tt0330702,7.0,8622.0,Penélope Cruz,Sergio Castellitto,18570168.03109199
21754296,/m/05mrf_p,the ghost writer,2010-02-12,15541549.0,130.0,['English'],"['France', 'United Kingdom', 'Germany']","['Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery', 'Drama', 'Political thriller', 'Crime Thriller', 'Political drama']",tt1139328,7.2,172473.0,Ewan McGregor,Pierce Brosnan,21652065.158655405
4343361,/m/0by4yw,lookin' to get out,1982-10-08,946461.0,120.0,['English'],['United States of America'],['Comedy'],tt0084268,5.1,924.0,Jon Voight,Ann-Margret,3044127.890027557
1988806,/m/06c753,lolita,1997-09-27,1147784.0,137.0,['English'],"['United States of America', 'France']","['Black comedy', 'Romance Film', 'Drama', 'Film adaptation']",tt0119558,6.8,68539.0,Jeremy Irons,Dominique Swain,2088660.857578017
11076424,/m/02q_76b,first sunday,2008-01-11,38608838.0,96.0,['English'],['United States of America'],"['Crime Fiction', 'Heist', 'Crime Comedy', 'Action/Adventure', 'Drama', 'Comedy', 'Action', 'Religious Film']",tt0486578,4.6,11880.0,Ice Cube,Katt Williams,55250228.82294132
31673401,/m/0gmdlgd,ek tha tiger,2012-08-15,51000000.0,133.0,"['Hindi', 'English']",['India'],"['Thriller', 'Romance Film', 'Action', 'Bollywood']",tt2016894,5.6,39476.0,Salman Khan,Katrina Kaif,68427158.26917142
27070440,/m/0bs5vty,midnight in paris,2011-05-11,151119219.0,100.0,"['French', 'English', 'Spanish']","['United States of America', 'Spain']","['Romantic comedy', 'Romance Film', 'Comedy', 'Indie']",tt1605783,7.6,455647.0,Owen Wilson,Rachel McAdams,207015932.33457124
974374,/m/03vstk,churchill: the hollywood years,2004-12-03,529546.0,84.0,['English'],['United Kingdom'],"['Satire', 'Comedy']",tt0359078,4.9,2628.0,Miranda Richardson,Antony Sher,830762.855741304
